Location,time,Temperature,Humidity,Wind_Speed,Rain,Classes
Bangalore_India,2023-08-01,28.2,76,27.2,0.4,0
Bangalore_India,2023-08-02,28.0,73,29.5,0.0,0
Bangalore_India,2023-08-03,28.0,74,28.8,1.0,0
Bangalore_India,2023-08-04,28.6,78,26.7,1.1,0
Bangalore_India,2023-08-05,28.6,77,23.5,1.2,0
Bangalore_India,2023-08-06,28.8,76,17.1,0.3,0
Bangalore_India,2023-08-07,29.0,76,18.5,0.9,0
Bangalore_India,2023-08-08,28.9,77,17.5,0.6,0
Bangalore_India,2023-08-09,29.0,77,15.0,1.1,0
Bangalore_India,2023-08-10,28.7,77,13.7,0.5,0
Bangalore_India,2023-08-11,28.4,74,15.0,0.6,0
Bangalore_India,2023-08-12,29.7,71,18.2,0.3,0
Bangalore_India,2023-08-13,29.3,70,15.8,0.1,0
Bangalore_India,2023-08-14,29.1,70,15.0,0.4,0
Bangalore_India,2023-08-15,29.4,67,14.5,0.5,0
Bangalore_India,2023-08-16,30.8,66,15.5,0.0,0
Bangalore_India,2023-08-17,30.6,69,20.6,0.6,0
Bangalore_India,2023-08-18,30.0,68,23.0,1.1,0
Bangalore_India,2023-08-19,28.9,79,25.2,7.3,0
Bangalore_India,2023-08-20,30.0,71,19.3,0.8,0
Bangalore_India,2023-08-21,30.5,69,15.8,0.0,0
Bangalore_India,2023-08-22,30.7,71,12.1,0.8,0
Bangalore_India,2023-08-23,30.5,67,11.7,0.0,0
Bangalore_India,2023-08-24,30.5,64,13.4,0.0,0
Bangalore_India,2023-08-25,31.0,64,13.9,0.0,1
Bangalore_India,2023-08-26,31.0,75,16.2,3.8,0
Bangalore_India,2023-08-27,30.5,71,11.9,0.1,0
Bangalore_India,2023-08-28,31.4,62,15.2,0.0,0
Bangalore_India,2023-08-29,31.0,66,16.1,0.7,0
Bangalore_India,2023-08-30,31.4,70,15.5,12.5,0
Bangalore_India,2023-08-31,28.8,80,10.4,8.8,0
Bangalore_India,2023-09-01,30.2,79,13.7,9.2,0
Bangalore_India,2023-09-02,29.1,84,19.6,11.8,0
Bangalore_India,2023-09-03,28.2,73,15.8,0.0,0
Bangalore_India,2023-09-04,26.9,76,26.6,1.2,0
Bangalore_India,2023-09-05,25.8,78,20.2,1.5,0
Bangalore_India,2023-09-06,28.1,81,19.9,1.3,0
Bangalore_India,2023-09-07,28.7,81,19.5,4.7,0
Bangalore_India,2023-09-08,28.1,80,23.9,2.1,0
Bangalore_India,2023-09-09,29.0,79,21.7,1.1,0
Bangalore_India,2023-09-10,28.6,75,23.4,2.0,0
Bangalore_India,2023-09-11,27.5,78,20.4,1.6,0
Bangalore_India,2023-09-12,28.8,76,22.5,2.5,0
Bangalore_India,2023-09-13,28.9,80,21.7,4.1,0
Bangalore_India,2023-09-14,28.8,81,19.9,0.6,0
Bangalore_India,2023-09-15,28.8,82,22.3,3.5,0
Bangalore_India,2023-09-16,28.5,79,25.4,5.8,0
Bangalore_India,2023-09-17,26.8,85,18.8,7.5,0
Bangalore_India,2023-09-18,28.8,84,25.8,4.8,0
Bangalore_India,2023-09-19,28.7,78,17.3,1.0,0
Bangalore_India,2023-09-20,28.7,80,17.8,0.3,0
Bangalore_India,2023-09-21,27.0,83,11.7,0.2,0
Bangalore_India,2023-09-22,28.6,84,16.3,6.2,0
Bangalore_India,2023-09-23,29.0,82,12.8,6.5,0
Bangalore_India,2023-09-24,27.0,83,18.4,7.5,0
Bangalore_India,2023-09-25,26.9,84,19.6,1.1,0
Bangalore_India,2023-09-26,28.4,81,14.9,1.8,0
Bangalore_India,2023-09-27,27.9,82,18.4,11.5,0
Bangalore_India,2023-09-28,27.1,88,19.7,9.4,0
Bangalore_India,2023-09-29,27.5,85,24.0,5.7,0
Bangalore_India,2023-09-30,28.1,83,25.7,2.7,0
Bangalore_India,2023-10-01,27.5,81,26.6,1.1,0
Bangalore_India,2023-10-02,28.0,76,23.1,0.3,0
Bangalore_India,2023-10-03,28.1,77,13.6,0.1,0
Bangalore_India,2023-10-04,28.1,76,10.3,0.4,0
Bangalore_India,2023-10-05,27.5,76,13.0,2.2,0
Bangalore_India,2023-10-06,29.5,71,9.7,1.5,0
Bangalore_India,2023-10-07,29.2,76,11.2,0.8,0
Bangalore_India,2023-10-08,29.7,80,12.0,14.4,0
Bangalore_India,2023-10-09,27.8,87,12.2,19.3,0
Bangalore_India,2023-10-10,28.6,83,9.2,1.9,0
Bangalore_India,2023-10-11,29.2,76,10.0,1.0,0
Bangalore_India,2023-10-12,30.0,69,13.7,0.3,0
Bangalore_India,2023-10-13,29.4,60,14.5,0.0,0
Bangalore_India,2023-10-14,29.2,69,12.6,0.0,0
Bangalore_India,2023-10-15,30.7,68,14.4,0.0,0
Bangalore_India,2023-10-16,30.0,73,19.1,0.4,0
Bangalore_India,2023-10-17,30.0,70,15.5,0.3,0
Bangalore_India,2023-10-18,30.4,59,16.7,0.0,0
Bangalore_India,2023-10-19,30.8,59,16.9,0.0,0
Bangalore_India,2023-10-20,31.0,60,17.4,0.0,0
Bangalore_India,2023-10-21,31.4,62,20.0,0.0,0
Bangalore_India,2023-10-22,31.6,58,13.8,0.0,0
Bangalore_India,2023-10-23,30.4,44,13.7,0.0,0
Bangalore_India,2023-10-24,29.9,38,11.5,0.0,0
Bangalore_India,2023-10-25,30.0,48,14.5,0.0,0
Bangalore_India,2023-10-26,30.0,50,13.8,0.0,0
Bangalore_India,2023-10-27,30.7,59,15.4,0.0,0
Bangalore_India,2023-10-28,30.9,66,15.9,0.0,0
Bangalore_India,2023-10-29,29.5,78,17.0,6.1,0
Bangalore_India,2023-10-30,28.7,78,18.5,4.1,0
Bangalore_India,2023-10-31,28.8,78,16.9,1.4,0
Bangalore_India,2023-11-01,29.4,73,13.7,1.3,0
Bangalore_India,2023-11-02,29.5,78,17.8,0.6,0
Bangalore_India,2023-11-03,30.0,78,17.8,2.0,0
Bangalore_India,2023-11-04,28.0,84,19.0,4.8,0
Bangalore_India,2023-11-05,27.8,85,13.1,22.6,0
Bangalore_India,2023-11-06,27.8,85,9.4,26.6,0
Bangalore_India,2023-11-07,27.0,87,16.3,9.2,0
Bangalore_India,2023-11-08,27.4,85,13.6,13.2,0
Bangalore_India,2023-11-09,27.1,84,17.3,6.4,0
Bangalore_India,2023-11-10,27.2,79,18.4,0.9,0
Bangalore_India,2023-11-11,28.0,67,18.5,0.0,0
Bangalore_India,2023-11-12,27.6,69,21.3,0.0,0
Bangalore_India,2023-11-13,27.1,69,21.4,0.0,0
Bangalore_India,2023-11-14,24.1,78,19.1,0.7,0
Bangalore_India,2023-11-15,27.4,76,15.6,1.0,0
Bangalore_India,2023-11-16,28.8,66,15.0,0.0,0
Bangalore_India,2023-11-17,29.7,72,15.7,0.0,0
Bangalore_India,2023-11-18,29.4,70,16.2,0.0,0
Bangalore_India,2023-11-19,29.2,67,19.4,0.0,0
Bangalore_India,2023-11-20,28.7,74,18.9,0.1,0
Bangalore_India,2023-11-21,28.4,80,19.7,3.5,0
Bangalore_India,2023-11-22,28.2,83,14.0,1.7,0
Bangalore_India,2023-11-23,27.1,85,16.7,5.4,0
Bangalore_India,2023-11-24,27.1,83,18.5,3.7,0
Bangalore_India,2023-11-25,27.5,80,22.0,1.5,0
Bangalore_India,2023-11-26,26.8,79,23.8,0.6,0
Bangalore_India,2023-11-27,26.5,80,19.3,1.9,0
Bangalore_India,2023-11-28,27.6,78,16.3,0.7,0
Bangalore_India,2023-11-29,28.2,78,19.8,0.5,0
Bangalore_India,2023-11-30,27.9,79,19.9,0.2,0
Bangalore_India,2023-12-01,28.0,81,17.1,2.9,0
Bangalore_India,2023-12-02,28.2,77,21.6,1.2,0
Bangalore_India,2023-12-03,26.5,82,25.6,2.8,0
Bangalore_India,2023-12-04,24.0,81,27.0,0.0,0
Bangalore_India,2023-12-05,28.5,73,18.4,0.0,0
Bangalore_India,2023-12-06,28.4,69,9.4,0.0,0
Bangalore_India,2023-12-07,28.9,74,13.9,0.1,0
Bangalore_India,2023-12-08,28.4,80,14.0,1.9,0
Bangalore_India,2023-12-09,27.1,79,14.4,1.9,0
Bangalore_India,2023-12-10,28.2,73,14.6,0.0,0
Bangalore_India,2023-12-11,27.8,73,14.9,0.2,0
Bangalore_India,2023-12-12,28.1,69,15.2,0.0,0
Bangalore_India,2023-12-13,26.5,71,16.0,0.0,0
Bangalore_India,2023-12-14,26.2,72,18.3,0.0,0
Bangalore_India,2023-12-15,28.4,76,16.3,0.0,0
Bangalore_India,2023-12-16,28.6,77,19.5,0.7,0
Bangalore_India,2023-12-17,26.5,80,21.5,0.2,0
Bangalore_India,2023-12-18,26.5,73,21.6,0.0,0
Bangalore_India,2023-12-19,27.0,71,17.9,0.0,0
Bangalore_India,2023-12-20,27.0,75,17.9,0.0,0
Bangalore_India,2023-12-21,28.5,75,14.8,0.0,0
Bangalore_India,2023-12-22,28.5,71,14.0,0.0,0
Bangalore_India,2023-12-23,28.3,67,13.8,0.0,0
Bangalore_India,2023-12-24,28.9,73,17.9,0.0,0
Bangalore_India,2023-12-25,28.5,72,20.5,0.0,0
Bangalore_India,2023-12-26,28.0,63,19.1,0.0,0
Bangalore_India,2023-12-27,28.1,66,19.9,0.0,0
Bangalore_India,2023-12-28,28.0,72,18.9,0.0,0
Bangalore_India,2023-12-29,27.9,72,20.2,0.0,0
Bangalore_India,2023-12-30,27.8,69,15.6,0.0,0
Bangalore_India,2023-12-31,27.9,71,16.4,0.0,0
New_Delhi_India,2022-01-01,18.1,76,9.7,0.0,0
New_Delhi_India,2022-01-02,18.8,77,9.1,0.0,0
New_Delhi_India,2022-01-03,20.1,75,10.4,0.0,0
New_Delhi_India,2022-01-04,22.0,71,9.3,0.2,0
New_Delhi_India,2022-01-05,14.9,86,20.5,9.6,0
New_Delhi_India,2022-01-06,18.6,83,20.4,0.9,0
New_Delhi_India,2022-01-07,19.9,86,19.7,1.9,0
New_Delhi_India,2022-01-08,17.1,90,21.8,16.2,0
New_Delhi_India,2022-01-09,17.0,89,14.0,3.6,0
New_Delhi_India,2022-01-10,16.9,82,11.8,0.0,0
New_Delhi_India,2022-01-11,17.4,79,13.1,0.0,0
New_Delhi_India,2022-01-12,17.1,80,10.1,0.0,0
New_Delhi_India,2022-01-13,17.4,75,6.4,0.0,0
New_Delhi_India,2022-01-14,16.5,81,11.2,0.0,0
New_Delhi_India,2022-01-15,16.8,87,9.8,0.0,0
New_Delhi_India,2022-01-16,15.8,86,8.6,0.0,0
New_Delhi_India,2022-01-17,14.1,85,6.7,0.0,0
New_Delhi_India,2022-01-18,16.1,88,11.5,0.0,0
New_Delhi_India,2022-01-19,17.7,89,10.1,0.7,0
New_Delhi_India,2022-01-20,17.7,85,7.6,0.9,0
New_Delhi_India,2022-01-21,18.4,85,11.3,0.0,0
New_Delhi_India,2022-01-22,16.0,85,31.8,22.8,0
New_Delhi_India,2022-01-23,16.6,86,12.1,3.5,0
New_Delhi_India,2022-01-24,16.2,83,12.6,0.6,0
New_Delhi_India,2022-01-25,16.4,80,13.6,0.0,0
New_Delhi_India,2022-01-26,16.8,81,16.6,0.0,0
New_Delhi_India,2022-01-27,17.8,73,21.1,0.0,0
New_Delhi_India,2022-01-28,17.9,71,21.3,0.0,1
New_Delhi_India,2022-01-29,19.5,73,12.9,0.0,0
New_Delhi_India,2022-01-30,20.2,72,20.3,0.0,0
New_Delhi_India,2022-01-31,20.9,80,9.8,0.0,0
New_Delhi_India,2022-02-01,20.8,85,14.1,0.0,0
New_Delhi_India,2022-02-02,20.5,78,20.4,0.0,0
New_Delhi_India,2022-02-03,15.1,85,32.2,16.6,0
New_Delhi_India,2022-02-04,16.5,84,19.1,0.2,0
New_Delhi_India,2022-02-05,16.6,83,10.2,0.0,0
New_Delhi_India,2022-02-06,20.5,75,10.0,0.0,0
New_Delhi_India,2022-02-07,22.2,78,11.2,0.0,0
New_Delhi_India,2022-02-08,22.1,81,9.7,1.4,0
New_Delhi_India,2022-02-09,18.5,83,13.9,3.6,0
New_Delhi_India,2022-02-10,20.0,75,19.9,0.0,0
New_Delhi_India,2022-02-11,20.1,65,23.0,0.0,1
New_Delhi_India,2022-02-12,21.1,67,17.7,0.0,0
New_Delhi_India,2022-02-13,22.4,70,11.2,0.0,0
New_Delhi_India,2022-02-14,23.1,70,10.7,0.0,0
New_Delhi_India,2022-02-15,23.2,65,11.3,0.0,0
New_Delhi_India,2022-02-16,23.6,69,13.0,0.0,0
New_Delhi_India,2022-02-17,24.2,64,13.1,0.0,0
New_Delhi_India,2022-02-18,25.0,61,15.5,0.0,0
New_Delhi_India,2022-02-19,24.0,61,18.2,0.0,0
New_Delhi_India,2022-02-20,23.7,57,24.8,0.0,0
New_Delhi_India,2022-02-21,24.5,54,13.3,0.0,0
New_Delhi_India,2022-02-22,25.4,56,30.2,0.0,0
New_Delhi_India,2022-02-23,23.8,68,27.4,0.0,0
New_Delhi_India,2022-02-24,25.0,72,12.7,0.0,0
New_Delhi_India,2022-02-25,25.0,68,17.9,0.0,0
New_Delhi_India,2022-02-26,23.5,69,25.3,1.5,0
New_Delhi_India,2022-02-27,23.4,64,14.2,0.0,0
New_Delhi_India,2022-02-28,23.0,63,15.4,0.0,0
New_Delhi_India,2022-03-01,24.4,65,10.5,0.0,0
New_Delhi_India,2022-03-02,25.6,62,9.6,0.0,0
New_Delhi_India,2022-03-03,26.9,63,9.4,1.6,0
New_Delhi_India,2022-03-04,25.0,70,16.7,0.0,0
New_Delhi_India,2022-03-05,25.7,65,19.2,0.0,0
New_Delhi_India,2022-03-06,26.2,63,11.3,0.0,0
New_Delhi_India,2022-03-07,28.0,60,10.8,0.0,0
New_Delhi_India,2022-03-08,29.6,57,14.3,0.0,0
New_Delhi_India,2022-03-09,30.1,51,17.4,0.0,0
New_Delhi_India,2022-03-10,29.0,51,19.6,0.0,0
New_Delhi_India,2022-03-11,28.9,57,18.9,0.0,0
New_Delhi_India,2022-03-12,30.0,54,16.3,0.0,0
New_Delhi_India,2022-03-13,31.5,59,16.7,0.0,0
New_Delhi_India,2022-03-14,31.9,64,12.9,0.0,0
New_Delhi_India,2022-03-15,33.3,64,15.6,0.0,0
New_Delhi_India,2022-03-16,34.6,58,24.5,0.0,1
New_Delhi_India,2022-03-17,33.2,64,11.6,0.0,0
New_Delhi_India,2022-03-18,34.0,66,13.8,0.0,0
New_Delhi_India,2022-03-19,34.5,60,9.8,0.0,0
New_Delhi_India,2022-03-20,36.1,48,13.4,0.0,0
New_Delhi_India,2022-03-21,35.8,45,17.0,0.0,0
New_Delhi_India,2022-03-22,34.9,43,25.0,0.0,0
New_Delhi_India,2022-03-23,35.2,38,16.3,0.0,0
New_Delhi_India,2022-03-24,34.3,37,21.3,0.0,1
New_Delhi_India,2022-03-25,34.5,31,21.1,0.0,1
New_Delhi_India,2022-03-26,34.7,30,30.5,0.0,1
New_Delhi_India,2022-03-27,36.2,28,20.6,0.0,1
New_Delhi_India,2022-03-28,37.5,28,18.1,0.0,0
New_Delhi_India,2022-03-29,38.4,27,19.2,0.0,1
New_Delhi_India,2022-03-30,38.3,28,12.9,0.0,1
New_Delhi_India,2022-03-31,38.7,38,15.0,0.0,1
New_Delhi_India,2022-04-01,35.9,26,20.4,0.0,1
New_Delhi_India,2022-04-02,37.4,24,11.6,0.0,1
New_Delhi_India,2022-04-03,38.8,19,14.2,0.0,1
New_Delhi_India,2022-04-04,37.8,18,17.3,0.0,1
New_Delhi_India,2022-04-05,38.2,20,17.9,0.0,1
New_Delhi_India,2022-04-06,38.7,19,19.1,0.0,1
New_Delhi_India,2022-04-07,39.3,18,18.3,0.0,1
New_Delhi_India,2022-04-08,40.8,16,17.3,0.0,1
New_Delhi_India,2022-04-09,41.6,16,18.3,0.0,1
New_Delhi_India,2022-04-10,41.0,16,22.7,0.0,1
New_Delhi_India,2022-04-11,41.4,18,17.1,0.0,1
New_Delhi_India,2022-04-12,39.8,20,17.0,0.0,1
New_Delhi_India,2022-04-13,38.8,20,17.5,0.0,1
New_Delhi_India,2022-04-14,39.2,18,19.0,0.0,1
New_Delhi_India,2022-04-15,38.8,20,19.7,0.0,1
New_Delhi_India,2022-04-16,39.5,19,21.4,0.0,1
New_Delhi_India,2022-04-17,40.5,19,15.7,0.0,1
New_Delhi_India,2022-04-18,41.3,21,15.1,0.0,1
New_Delhi_India,2022-04-19,41.8,17,24.0,0.0,1
New_Delhi_India,2022-04-20,40.8,17,24.0,0.0,1
New_Delhi_India,2022-04-21,36.7,23,26.9,0.0,1
New_Delhi_India,2022-04-22,38.3,28,18.5,0.0,1
New_Delhi_India,2022-04-23,39.2,20,16.3,0.0,1
New_Delhi_India,2022-04-24,39.7,19,29.0,0.0,1
New_Delhi_India,2022-04-25,40.5,20,19.6,0.0,1
New_Delhi_India,2022-04-26,40.6,20,22.9,0.0,1
New_Delhi_India,2022-04-27,41.2,17,19.4,0.0,1
New_Delhi_India,2022-04-28,43.0,16,15.6,0.0,1
New_Delhi_India,2022-04-29,43.5,14,22.3,0.0,1
New_Delhi_India,2022-04-30,43.2,14,20.4,0.0,1
New_Delhi_India,2022-05-01,41.3,31,27.5,0.0,1
New_Delhi_India,2022-05-02,40.9,37,22.3,0.0,1
New_Delhi_India,2022-05-03,39.4,42,22.2,0.1,0
New_Delhi_India,2022-05-04,39.2,47,28.0,0.2,0
New_Delhi_India,2022-05-05,38.2,47,14.9,0.0,1
New_Delhi_India,2022-05-06,39.3,33,14.8,0.0,1
New_Delhi_India,2022-05-07,39.9,30,17.8,0.0,1
New_Delhi_India,2022-05-08,41.2,34,18.8,0.0,1
New_Delhi_India,2022-05-09,40.2,44,19.9,0.0,1
New_Delhi_India,2022-05-10,39.7,45,16.8,0.0,0
New_Delhi_India,2022-05-11,41.2,44,20.7,0.0,1
New_Delhi_India,2022-05-12,42.7,41,23.7,0.0,1
New_Delhi_India,2022-05-13,43.7,42,27.0,0.0,1
New_Delhi_India,2022-05-14,44.2,26,18.0,0.0,1
New_Delhi_India,2022-05-15,45.3,15,24.7,0.0,1
New_Delhi_India,2022-05-16,42.0,22,26.1,0.0,1
New_Delhi_India,2022-05-17,39.1,42,27.9,0.4,1
New_Delhi_India,2022-05-18,42.3,32,13.1,0.0,1
New_Delhi_India,2022-05-19,43.5,29,18.3,0.0,1
New_Delhi_India,2022-05-20,45.2,22,27.8,0.0,1
New_Delhi_India,2022-05-21,40.5,28,23.5,0.0,1
New_Delhi_India,2022-05-22,40.0,33,25.8,0.0,1
New_Delhi_India,2022-05-23,31.5,65,34.3,25.5,0
New_Delhi_India,2022-05-24,33.1,64,21.0,0.0,0
New_Delhi_India,2022-05-25,33.2,60,9.5,0.0,1
New_Delhi_India,2022-05-26,35.5,54,12.7,0.0,1
New_Delhi_India,2022-05-27,38.2,49,20.2,0.0,1
New_Delhi_India,2022-05-28,39.7,49,14.4,1.2,0
New_Delhi_India,2022-05-29,40.6,48,20.8,0.0,1
New_Delhi_India,2022-05-30,40.7,47,32.0,0.2,0
New_Delhi_India,2022-05-31,39.7,40,19.1,0.0,1
New_Delhi_India,2022-06-01,40.5,34,19.5,0.0,1
New_Delhi_India,2022-06-02,41.5,27,22.7,0.0,1
New_Delhi_India,2022-06-03,42.5,22,18.0,0.0,1
New_Delhi_India,2022-06-04,43.4,20,16.9,0.0,1
New_Delhi_India,2022-06-05,42.9,19,20.8,0.0,1
New_Delhi_India,2022-06-06,42.4,18,17.4,0.0,1
New_Delhi_India,2022-06-07,43.2,21,24.8,0.0,1
New_Delhi_India,2022-06-08,42.5,19,26.0,0.0,1
New_Delhi_India,2022-06-09,42.8,22,22.0,0.0,1
New_Delhi_India,2022-06-10,42.1,22,24.8,0.0,1
New_Delhi_India,2022-06-11,43.2,20,26.7,0.0,1
New_Delhi_India,2022-06-12,42.7,23,22.0,0.0,1
New_Delhi_India,2022-06-13,43.1,26,26.1,0.0,1
New_Delhi_India,2022-06-14,38.5,39,28.0,0.0,1
New_Delhi_India,2022-06-15,41.9,40,25.6,0.0,1
New_Delhi_India,2022-06-16,39.0,44,22.9,0.7,1
New_Delhi_India,2022-06-17,36.5,64,15.7,11.6,0
New_Delhi_India,2022-06-18,34.5,65,24.6,0.9,0
New_Delhi_India,2022-06-19,32.0,82,15.8,9.9,0
New_Delhi_India,2022-06-20,32.5,73,10.1,0.1,0
New_Delhi_India,2022-06-21,32.0,72,11.2,9.3,0
New_Delhi_India,2022-06-22,34.5,65,12.3,13.0,0
New_Delhi_India,2022-06-23,36.7,52,21.0,0.0,0
New_Delhi_India,2022-06-24,37.4,45,17.6,0.0,0
New_Delhi_India,2022-06-25,38.3,40,13.1,0.0,1
New_Delhi_India,2022-06-26,39.2,51,20.9,0.0,1
New_Delhi_India,2022-06-27,38.7,54,20.2,0.0,1
New_Delhi_India,2022-06-28,41.0,56,16.3,0.9,0
New_Delhi_India,2022-06-29,41.8,58,23.1,0.0,1
New_Delhi_India,2022-06-30,31.2,79,22.4,1.4,0
New_Delhi_India,2022-07-01,32.0,81,9.7,1.0,0
New_Delhi_India,2022-07-02,35.0,74,14.3,2.3,0
New_Delhi_India,2022-07-03,34.4,81,15.1,4.5,0
New_Delhi_India,2022-07-04,35.2,75,9.4,15.5,0
New_Delhi_India,2022-07-05,36.3,70,15.5,0.2,0
New_Delhi_India,2022-07-06,35.8,75,19.8,4.0,0
New_Delhi_India,2022-07-07,35.5,70,15.3,0.5,0
New_Delhi_India,2022-07-08,36.8,63,15.9,0.1,0
New_Delhi_India,2022-07-09,34.0,69,18.2,1.2,0
New_Delhi_India,2022-07-10,33.2,77,10.7,7.5,0
New_Delhi_India,2022-07-11,35.0,71,8.2,0.1,0
New_Delhi_India,2022-07-12,35.0,71,12.6,2.7,0
New_Delhi_India,2022-07-13,35.4,74,13.4,0.2,0
New_Delhi_India,2022-07-14,34.7,77,17.9,10.6,0
New_Delhi_India,2022-07-15,36.3,68,18.5,2.6,0
New_Delhi_India,2022-07-16,33.6,75,13.0,20.5,0
New_Delhi_India,2022-07-17,34.2,80,16.8,10.3,0
New_Delhi_India,2022-07-18,35.5,76,10.2,3.2,0
New_Delhi_India,2022-07-19,35.3,75,18.5,1.7,0
New_Delhi_India,2022-07-20,33.4,83,16.7,26.9,0
New_Delhi_India,2022-07-21,30.7,84,10.4,16.5,0
New_Delhi_India,2022-07-22,31.3,86,10.2,5.0,0
New_Delhi_India,2022-07-23,30.9,85,21.1,15.4,1
New_Delhi_India,2022-07-24,33.2,81,23.0,7.8,1
New_Delhi_India,2022-07-25,32.5,79,24.7,9.9,0
New_Delhi_India,2022-07-26,31.5,79,18.9,2.8,0
New_Delhi_India,2022-07-27,32.0,81,16.6,4.9,0
New_Delhi_India,2022-07-28,31.7,86,11.4,21.8,0
New_Delhi_India,2022-07-29,30.2,87,14.3,16.9,0
New_Delhi_India,2022-07-30,31.3,86,10.7,4.9,0
New_Delhi_India,2022-07-31,32.9,81,10.5,1.0,0
New_Delhi_India,2022-08-01,31.5,84,12.2,10.0,0
New_Delhi_India,2022-08-02,33.4,78,12.9,0.3,0
New_Delhi_India,2022-08-03,32.8,80,12.0,0.6,0
New_Delhi_India,2022-08-04,31.5,85,14.0,1.7,0
New_Delhi_India,2022-08-05,31.0,86,13.2,5.7,0
New_Delhi_India,2022-08-06,32.4,83,6.3,1.9,0
New_Delhi_India,2022-08-07,30.7,85,13.8,18.6,0
New_Delhi_India,2022-08-08,33.3,80,7.9,0.2,0
New_Delhi_India,2022-08-09,33.5,77,17.2,0.4,0
New_Delhi_India,2022-08-10,34.5,72,18.5,0.4,0
New_Delhi_India,2022-08-11,28.7,82,25.5,3.8,0
New_Delhi_India,2022-08-12,33.7,72,26.8,0.2,0
New_Delhi_India,2022-08-13,33.2,75,20.9,0.8,0
New_Delhi_India,2022-08-14,32.7,85,17.3,5.5,0
New_Delhi_India,2022-08-15,31.0,82,18.4,1.6,0
New_Delhi_India,2022-08-16,30.2,79,32.4,8.4,0
New_Delhi_India,2022-08-17,32.0,75,23.2,0.3,0
New_Delhi_India,2022-08-18,33.4,73,13.5,0.8,0
New_Delhi_India,2022-08-19,34.0,71,18.4,0.5,0
New_Delhi_India,2022-08-20,30.5,81,12.4,6.8,0
New_Delhi_India,2022-08-21,33.5,76,10.5,0.3,0
New_Delhi_India,2022-08-22,32.9,77,16.2,6.5,0
New_Delhi_India,2022-08-23,33.1,71,32.7,1.2,0
New_Delhi_India,2022-08-24,32.3,76,19.2,0.7,0
New_Delhi_India,2022-08-25,33.6,73,7.0,0.5,0
New_Delhi_India,2022-08-26,34.8,65,16.0,0.5,0
New_Delhi_India,2022-08-27,35.0,61,21.1,1.2,0
New_Delhi_India,2022-08-28,35.5,55,21.5,0.1,0
New_Delhi_India,2022-08-29,34.8,61,14.1,0.6,0
New_Delhi_India,2022-08-30,36.8,68,11.3,0.0,0
New_Delhi_India,2022-08-31,36.8,61,19.8,0.2,0
New_Delhi_India,2022-09-01,36.8,60,14.5,0.5,0
New_Delhi_India,2022-09-02,36.7,58,13.1,0.0,0
New_Delhi_India,2022-09-03,37.7,52,22.2,0.0,0
New_Delhi_India,2022-09-04,36.8,51,21.0,0.0,1
New_Delhi_India,2022-09-05,36.2,53,15.8,0.0,0
New_Delhi_India,2022-09-06,37.4,52,11.9,0.0,0
New_Delhi_India,2022-09-07,37.3,53,14.6,0.0,0
New_Delhi_India,2022-09-08,36.6,53,12.9,0.0,0
New_Delhi_India,2022-09-09,35.0,63,12.1,0.2,0
New_Delhi_India,2022-09-10,34.2,69,16.2,3.1,0
New_Delhi_India,2022-09-11,33.6,68,15.0,3.7,0
New_Delhi_India,2022-09-12,35.0,64,16.6,1.0,0
New_Delhi_India,2022-09-13,34.2,67,28.8,1.6,0
New_Delhi_India,2022-09-14,30.5,77,30.2,6.1,0
New_Delhi_India,2022-09-15,30.1,86,23.2,9.2,0
New_Delhi_India,2022-09-16,30.9,84,15.1,13.4,0
New_Delhi_India,2022-09-17,33.5,78,14.5,0.8,0
New_Delhi_India,2022-09-18,33.2,79,12.1,0.4,0
New_Delhi_India,2022-09-19,33.5,75,13.0,0.0,0
New_Delhi_India,2022-09-20,32.0,84,9.3,2.4,0
New_Delhi_India,2022-09-21,31.5,84,10.5,1.7,0
New_Delhi_India,2022-09-22,26.8,92,17.7,33.9,0
New_Delhi_India,2022-09-23,28.0,94,17.7,48.2,0
New_Delhi_India,2022-09-24,27.0,94,22.8,41.5,0
New_Delhi_India,2022-09-25,30.8,84,16.0,0.9,0
New_Delhi_India,2022-09-26,31.0,83,14.8,0.1,0
New_Delhi_India,2022-09-27,31.4,79,13.5,0.0,0
New_Delhi_India,2022-09-28,32.1,76,10.5,0.2,0
New_Delhi_India,2022-09-29,31.6,76,14.8,0.0,0
New_Delhi_India,2022-09-30,31.9,76,14.3,0.0,0
New_Delhi_India,2022-10-01,32.5,72,12.0,0.0,0
New_Delhi_India,2022-10-02,33.1,66,13.4,0.0,0
New_Delhi_India,2022-10-03,33.2,61,22.9,0.0,0
New_Delhi_India,2022-10-04,32.7,67,15.1,0.0,0
New_Delhi_India,2022-10-05,31.7,77,14.6,0.1,0
New_Delhi_India,2022-10-06,30.7,75,13.4,0.0,0
New_Delhi_India,2022-10-07,26.1,82,14.8,1.1,0
New_Delhi_India,2022-10-08,23.6,95,16.2,37.2,0
New_Delhi_India,2022-10-09,25.9,93,18.1,47.1,0
New_Delhi_India,2022-10-10,27.7,88,14.9,1.6,0
New_Delhi_India,2022-10-11,26.6,87,9.4,2.7,0
New_Delhi_India,2022-10-12,28.3,83,10.7,0.0,0
New_Delhi_India,2022-10-13,29.0,72,14.1,0.0,0
New_Delhi_India,2022-10-14,29.4,68,14.8,0.0,0
New_Delhi_India,2022-10-15,29.5,69,12.3,0.0,0
